epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,25628.5,0.92436,0.71012,1.23083,0.77777,0.76563,0.80555,0.59426,1.00285,0.76889,1.35034,0.00344125,0.00344125,0.00344125
55,26105.2,0.92252,0.70966,1.22107,0.77359,0.76981,0.80522,0.5939,1.00162,0.76931,1.35029,0.0033175,0.0033175,0.0033175
56,26580.6,0.91697,0.69736,1.21466,0.76469,0.77571,0.80447,0.59469,1.00086,0.77003,1.35027,0.00319375,0.00319375,0.00319375
57,27053.9,0.90533,0.68919,1.20862,0.76154,0.78021,0.80501,0.59416,0.99989,0.77035,1.34981,0.00307,0.00307,0.00307
58,27531.1,0.9069,0.69068,1.21207,0.76095,0.7829,0.80525,0.59435,1.00016,0.77076,1.35093,0.00294625,0.00294625,0.00294625
59,28007.3,0.89052,0.6744,1.20041,0.76389,0.78159,0.80561,0.59441,0.99997,0.77057,1.35114,0.0028225,0.0028225,0.0028225
60,28483.1,0.90046,0.6768,1.21087,0.76112,0.78517,0.80585,0.59467,0.9988,0.77162,1.35028,0.00269875,0.00269875,0.00269875
61,28971.1,0.89405,0.66695,1.19528,0.76278,0.78613,0.80555,0.59413,0.99788,0.77239,1.34999,0.002575,0.002575,0.002575
62,29469.7,0.88974,0.6638,1.19941,0.76147,0.7838,0.80473,0.59444,0.99845,0.77197,1.35105,0.00245125,0.00245125,0.00245125
63,29964.2,0.86894,0.64335,1.18627,0.7647,0.77996,0.80474,0.59417,0.99804,0.77217,1.35104,0.0023275,0.0023275,0.0023275
64,30450.5,0.86331,0.64051,1.18433,0.7669,0.77623,0.80442,0.59452,0.99792,0.7718,1.35121,0.00220375,0.00220375,0.00220375
65,30937.3,0.86618,0.64298,1.18225,0.7668,0.77499,0.80478,0.59456,0.99771,0.7717,1.35156,0.00208,0.00208,0.00208
66,31416.8,0.86565,0.63406,1.17671,0.77064,0.77226,0.80507,0.5949,0.99785,0.77145,1.35225,0.00195625,0.00195625,0.00195625
67,31894.8,0.85792,0.62515,1.1764,0.77251,0.77111,0.80523,0.59609,0.99713,0.7711,1.35183,0.0018325,0.0018325,0.0018325
68,32374.2,0.83979,0.6162,1.17022,0.77537,0.77012,0.80521,0.5965,0.99628,0.77155,1.35145,0.00170875,0.00170875,0.00170875
69,32851.3,0.84042,0.6107,1.17136,0.77207,0.77252,0.80536,0.59649,0.99526,0.77215,1.3507,0.001585,0.001585,0.001585
70,33326.9,0.83743,0.60816,1.16385,0.76786,0.77483,0.80604,0.5969,0.99528,0.77235,1.3509,0.00146125,0.00146125,0.00146125
71,33799.4,0.83847,0.52129,1.11899,0.77567,0.7712,0.80613,0.59641,0.99604,0.77179,1.35203,0.0013375,0.0013375,0.0013375
72,34268,0.81884,0.50124,1.10018,0.76862,0.77441,0.80614,0.59635,0.99542,0.7716,1.35166,0.00121375,0.00121375,0.00121375
73,34736.1,0.81666,0.49838,1.09343,0.76725,0.77656,0.80637,0.59644,0.9952,0.77189,1.35134,0.00109,0.00109,0.00109
74,35204.1,0.80495,0.49165,1.08946,0.76775,0.7776,0.80658,0.59621,0.99501,0.77177,1.35153,0.00096625,0.00096625,0.00096625
75,35673.9,0.79789,0.47561,1.08207,0.79972,0.74719,0.80623,0.59706,0.99478,0.77179,1.35185,0.0008425,0.0008425,0.0008425
76,36144.5,0.78571,0.47194,1.07609,0.76669,0.77953,0.80582,0.59677,0.99434,0.77197,1.35182,0.00071875,0.00071875,0.00071875
77,36614.2,0.77473,0.46648,1.06784,0.7676,0.77968,0.80537,0.597,0.99423,0.77212,1.35221,0.000595,0.000595,0.000595
78,37083.5,0.76384,0.45179,1.0576,0.76816,0.7794,0.80543,0.59761,0.99367,0.77347,1.35215,0.00047125,0.00047125,0.00047125
79,37552.5,0.75879,0.45467,1.05526,0.76629,0.78089,0.80532,0.59766,0.99353,0.77399,1.35237,0.0003475,0.0003475,0.0003475
80,38023,0.75167,0.44178,1.05211,0.7683,0.77975,0.80505,0.59739,0.99317,0.77462,1.35228,0.00022375,0.00022375,0.00022375
